cod. ibge;ano;pib;impostos_liquidos;va;va_agropecuaria;va_industria;va_servicos;va_adespss
3112208;2021;62476;3121;59355;9942;2038;21301;26074
2206670;2021;62450;2120;60330;5283;2930;11942;40176
3515301;2021;62446;3565;58881;19268;2896;16302;20415
4125555;2021;62351;3798;58553;23364;3029;12159;20002
2403301;2021;62293;2620;59673;3253;2314;15739;38368
3127388;2021;62270;4031;58239;4713;3266;25842;24418
2513307;2021;62162;2074;60088;11351;2590;12590;33557
2202133;2021;62135;3454;58682;8081;2479;16000;32121
4210209;2021;62134;2856;59278;15987;5362;14816;23114
2513208;2021;62114;2903;59211;4957;3038;16154;35061
3503356;2021;62096;2095;60001;28248;3646;13120;14987
3542800;2021;62081;3578;58503;14889;2322;22349;18943
2111250;2021;61953;3014;58938;11361;2207;15349;30022
2510402;2021;61851;2082;59769;8350;2759;12958;35702
2509396;2021;61811;2440;59371;3180;2475;15383;38333
1720309;2021;61804;1384;60421;12540;3517;7889;36475
3159407;2021;61761;2206;59555;22112;2159;13534;21750
3132008;2021;61721;1693;60028;21654;1000;9160;28214
2105658;2021;61714;2787;58927;19991;1366;13851;23719
2504702;2021;61704;2965;58740;10620;3762;15591;28767
2408508;2021;61704;3847;57857;8753;3206;15375;30524
3122108;2021;61695;2943;58752;8553;2550;20073;27577
2504355;2021;61665;2782;58883;11731;4339;12276;30537
3106101;2021;61571;3038;58532;15436;6261;16430;20406
2209005;2021;61491;2991;58500;7839;3179;14416;33067
5214879;2021;61464;2875;58589;25308;2200;13132;17949
4315131;2021;61419;2890;58529;25753;2617;15434;14725
4205175;2021;61375;1871;59505;22462;1574;13411;22058
3117207;2021;61043;2285;58758;23761;2038;15326;17634
3106655;2021;61026;2214;58812;15012;3301;14134;26365
2209104;2021;61011;3196;57815;5483;2862;16626;32844
2102374;2021;60992;1360;59632;7274;1579;10894;39886
2209872;2021;60925;3520;57404;4143;1927;16585;34750
2919009;2021;60886;7628;53258;6527;2374;25806;18550
3112653;2021;60813;2060;58753;8381;3340;16617;30415
2502607;2021;60774;2302;58472;7635;2952;13618;34268
2101731;2021;60734;1806;58928;3650;1782;12043;41454
2109239;2021;60695;2420;58275;15295;1600;12510;28869
3532868;2021;60665;1454;59211;31262;1548;11558;14844
3140605;2021;60534;2039;58495;16090;1854;15214;25337
2413102;2021;60476;2211;58266;2257;3011;13302;39695
2401909;2021;60457;3575;56883;1983;13544;13343;28013
3140308;2021;60450;2794;57655;7318;2149;18022;30166
2202802;2021;60446;2914;57531;17675;2592;11548;25717
3162252;2021;60418;2786;57632;14162;1302;13713;28455
2109759;2021;60216;2374;57842;11988;1798;12531;31525
3533304;2021;60214;1780;58434;10946;2797;22924;21768
3139250;2021;60107;2439;57668;4496;2095;16621;34456
3119609;2021;60102;3659;56443;13598;2488;20526;19831
2500205;2021;60096;4267;55829;5837;5843;12448;31700
2112274;2021;60071;1559;58511;9384;1585;10973;36570
1506906;2021;60065;1478;58587;11705;1987;8038;36857
3103207;2021;59998;4620;55378;11726;15446;11231;16975
3157609;2021;59942;2681;57261;18606;1909;13254;23493
2309904;2021;59940;2752;57188;4262;2640;17818;32469
2209906;2021;59723;2449;57274;8494;2628;13828;32324
4209458;2021;59651;2348;57303;28335;3687;12512;12769
3137304;2021;59611;1492;58119;18974;2121;12656;24368
3155207;2021;59610;1966;57643;13514;1650;16423;26057
4320453;2021;59571;2734;56836;30780;2618;8229;15210
2210300;2021;59534;3260;56274;6018;4529;14126;31601
3141702;2021;59463;2069;57394;7585;1470;18438;29900
2707008;2021;59434;529;58904;31857;863;6045;20138
3130002;2021;59358;2632;56726;21001;2077;15267;18380
2505600;2021;59345;2569;56776;5012;2820;14523;34421
2204352;2021;59253;3411;55842;12506;5613;10647;27076
2411007;2021;59194;2938;56256;5548;2095;15464;33148
3120300;2021;59171;2034;57137;7703;2051;14870;32513
4210050;2021;59143;1835;57308;28093;4481;8731;16002
3105202;2021;59116;1571;57545;12901;2672;14235;27737
4318465;2021;59112;3527;55585;21945;1774;14688;17178
5107297;2021;58964;2473;56490;18622;1660;7026;29183
3514205;2021;58947;1974;56973;17234;2883;20072;16784
4308433;2021;58939;2235;56704;25693;4023;8957;18031
3525805;2021;58843;2897;55946;9939;1691;20852;23465
1702703;2021;58806;2011;56795;19176;1855;7364;28400
2205276;2021;58747;2121;56626;15841;2345;8502;29938
3144904;2021;58650;2186;56464;12501;3709;16024;24230
3146552;2021;58645;1578;57067;10512;2030;11313;33211
3125200;2021;58635;1582;57053;20909;3171;17118;15856
3501400;2021;58586;2162;56425;11041;2988;19064;23332
1703826;2021;58547;1206;57341;28901;1339;5963;21138
3549300;2021;58493;2321;56172;19148;3111;17641;16271
2209708;2021;58406;2425;55981;6834;2363;11540;35245
3501509;2021;58405;2114;56291;14786;3008;17208;21289
2103125;2021;58363;2949;55415;4534;1738;12236;36906
4110300;2021;58322;2946;55376;20996;2259;13149;18972
4211876;2021;58309;4628;53681;21085;4616;13077;14903
3531001;2021;58262;4705;53557;8346;6711;19728;18772
3146255;2021;58192;3249;54943;1182;1601;19499;32662
2206902;2021;58172;3075;55097;5641;2886;13741;32830
1714302;2021;58139;2557;55582;12437;2917;9373;30855
3503505;2021;58113;2398;55716;8334;1480;19688;26213
3136579;2021;58028;2196;55831;15879;2116;10428;27408
3157658;2021;57951;1678;56273;8449;1052;15288;31484
3163201;2021;57940;3569;54371;8117;2699;20561;22994
2510204;2021;57802;2658;55144;3855;2563;13953;34773
2506608;2021;57772;2574;55198;6199;2936;12919;33143
3148806;2021;57727;2215;55513;12269;6688;14211;22346
3140100;2021;57719;2282;55437;11691;2161;16582;25004
4202156;2021;57645;2054;55591;20641;1628;14233;19088
3128501;2021;57636;3813;53823;5500;6788;18303;23233
3555703;2021;57595;1723;55872;20857;2473;16340;16202
2202109;2021;57496;2285;55212;11367;2363;10675;30806
2202539;2021;57437;2635;54802;8777;1751;11222;33052
2413300;2021;57411;2987;54423;1617;2755;15823;34229
1507466;2021;57407;1644;55763;16516;1731;6169;31347
4204459;2021;57373;2102;55271;22265;2196;13501;17309
2106201;2021;57351;2651;54700;7881;1966;14781;30072
3127339;2021;57339;2421;54918;8595;1189;14400;30734
2200905;2021;57305;2903;54402;7352;2746;13324;30980
3514957;2021;57200;2041;55159;11552;6254;19027;18326
2513802;2021;57191;2391;54800;9070;2579;13054;30097
2512721;2021;57186;1543;55643;6566;2160;11008;35909
4306353;2021;57174;2092;55082;21163;1282;12311;20326
4112603;2021;57052;3134;53918;27927;5197;8702;12092
2202729;2021;56960;2267;54693;6172;2133;12334;34054
5203939;2021;56916;3327;53588;14711;5902;15748;17227
3115474;2021;56844;1727;55117;8851;2103;14258;29905
4301859;2021;56811;1946;54865;18574;2434;12018;21839
3112059;2021;56761;1871;54890;10128;5995;13397;25370
2209807;2021;56735;2605;54130;15016;2843;10572;25700
2614402;2021;56661;1600;55060;6880;1310;11354;35516
5106315;2021;56651;2676;53975;18120;1397;8457;26000
4207858;2021;56613;4097;52516;15730;6023;14658;16105
2414704;2021;56556;2064;54493;2199;2190;14542;35562
2202174;2021;56554;1832;54722;5220;1717;9428;38358
3555208;2021;56425;1600;54825;21509;2347;15193;15777
2913309;2021;56391;2382;54009;4569;3931;15009;30499
5204953;2021;56347;3624;52723;17152;2756;19528;13288
3157278;2021;56244;1683;54561;21441;1552;11575;19994
2512762;2021;56187;2387;53799;8042;3097;12985;29675
2205516;2021;56058;2810;53248;7253;3420;12459;30116
3168200;2021;56041;1081;54960;31754;1587;8729;12891
2806909;2021;56034;2280;53754;8036;3964;10707;31046
3102506;2021;55926;2294;53632;11818;1998;15569;24247
1712801;2021;55911;1558;54352;14513;1106;7221;31513
2412708;2021;55801;1920;53880;3588;2219;11932;36142
5215801;2021;55748;2494;53254;18526;2066;14674;17989
2514305;2021;55614;1797;53816;4645;2150;10212;36810
2203602;2021;55592;4041;51550;5439;3559;17267;25284
2209658;2021;55545;2757;52788;6310;2128;12755;31596
2407609;2021;55530;3983;51548;3235;2024;16792;29496
2505279;2021;55526;1367;54159;10084;1883;9602;32590
3138302;2021;55510;1797;53714;15934;3004;15022;19754
2514008;2021;55295;2265;53030;9836;2512;12394;28287
2918704;2021;55267;1753;53514;16617;2202;10931;23764
2408706;2021;55258;2983;52274;10097;2012;12993;27173
2509503;2021;55245;1337;53907;7723;1626;10271;34287
2500536;2021;55097;1796;53301;6316;1811;11099;34076
2806503;2021;55084;1871;53213;7258;2375;9736;33844
3162302;2021;55082;2490;52592;18127;1490;15454;17521
2513927;2021;55030;4108;50922;5280;4070;13145;28428
3147956;2021;55018;1572;53446;5499;1555;13458;32934
2205573;2021;54980;1648;53332;4010;1891;9820;37610
2206001;2021;54884;3341;51543;4575;3093;16184;27690
2514404;2021;54850;1361;53489;14036;2057;8560;28837
5213855;2021;54822;2730;52091;20875;1830;11973;17413
2205904;2021;54807;3295;51511;6608;2940;14749;27214
2703908;2021;54787;969;53819;16922;1856;9536;25504
3544707;2021;54769;1585;53185;16300;2285;16791;17808
2515930;2021;54676;2246;52430;7764;2777;11665;30225
3102209;2021;54648;2060;52587;10161;1951;15293;25182
2209757;2021;54607;11848;42759;9094;1616;10327;21722
2502300;2021;54513;2070;52443;6920;4561;11184;29779
2411908;2021;54448;2787;51661;2443;3572;14869;30778
3125002;2021;54364;3804;50560;4013;4977;18884;22686
2104701;2021;54166;2751;51414;8968;2262;13330;26854
4124202;2021;54067;2251;51816;18654;2208;12683;18271
2509339;2021;54035;1028;53008;15962;1709;7911;27425
3106606;2021;53792;1240;52552;12087;1029;13279;26157
2413706;2021;53784;1870;51914;3122;1613;11158;36021
2900603;2021;53718;1379;52339;14799;2518;10400;24623
3536257;2021;53620;1952;51667;15227;1575;17337;17529
2206357;2021;53563;1852;51711;7044;1647;9334;33685
3110806;2021;53464;2545;50919;6982;1860;18934;23143
3171402;2021;53459;1606;51853;15002;1945;12083;22823
5220280;2021;53450;2036;51414;21964;2686;10741;16024
3522158;2021;53345;2237;51108;9352;6908;15328;19520
2410504;2021;53271;3566;49705;5580;1871;16590;25663
5213400;2021;53240;2202;51038;24443;1509;10056;15030
2202653;2021;53140;2164;50977;6479;1990;10461;32046
3163300;2021;53046;1520;51526;11332;1214;15467;23512
2201929;2021;52945;2372;50573;5660;1836;11982;31094
2504207;2021;52899;2330;50568;5472;3129;11527;30441
2803807;2021;52760;3175;49585;2511;3123;17203;26747
3150539;2021;52720;1958;50761;2499;2811;17364;28087
2517209;2021;52689;2007;50681;4882;5092;10743;29964
3155108;2021;52673;2198;50475;6249;898;16150;27179
3549201;2021;52612;1430;51182;16037;3695;14414;17036
3522653;2021;52590;2401;50189;3029;2864;19854;24442
2207355;2021;52581;2375;50206;18819;2375;8346;20666
2402808;2021;52507;1982;50526;3831;1596;10733;34365
5206800;2021;52496;2540;49956;13510;5155;13009;18282
4116000;2021;52334;2135;50199;21784;1445;11510;15459
4202099;2021;52278;1309;50969;26896;2446;6990;14637
2924108;2021;52275;1761;50513;6341;2337;11454;30381
5209291;2021;52169;1798;50371;22364;1869;8884;17255
4305835;2021;52163;1571;50593;28712;1306;6658;13916
3137908;2021;52131;2898;49232;8636;3221;16443;20933
2206050;2021;52130;1636;50494;5772;1786;9022;33915
3152131;2021;52076;2019;50057;6198;3150;14443;26266
4116505;2021;51936;1712;50223;24994;1714;9145;14370
3155009;2021;51873;5315;46559;4417;7241;12942;21958
3109600;2021;51864;3700;48165;2452;3534;20646;21533
3136520;2021;51745;1526;50219;10672;1600;12438;25509
2201945;2021;51725;2227;49498;3455;1703;11385;32955
2502102;2021;51615;1753;49862;5516;2349;11723;30274
3136801;2021;51609;1702;49907;10851;2070;12688;24298
2406809;2021;51595;1751;49843;1473;2244;11904;34223
2405405;2021;51548;1596;49952;2327;1896;11357;34373
2406908;2021;51510;3021;48490;2535;6960;13375;25619
4123600;2021;51495;1743;49752;21604;2193;11105;14850
3549250;2021;51478;1441;50037;19378;1440;13453;15766
2202117;2021;51371;1821;49549;2883;6534;9916;30216
2304806;2021;51337;1651;49685;10225;1717;10300;27444
3126406;2021;51272;2022;49251;11101;3804;14356;19990
3129657;2021;51265;1469;49796;3829;1691;13448;30829
2508109;2021;51232;1796;49435;3141;2011;16295;27989
2511707;2021;51216;1217;49999;11725;2001;8718;27555
3549003;2021;51168;1185;49983;16634;2507;14799;16043
5212253;2021;51073;3146;47927;16875;1873;13563;15615
3143609;2021;51051;1433;49617;19694;1426;9338;19159
2513505;2021;51046;1327;49719;6583;1894;9455;31787
3157500;2021;51019;2042;48976;6492;1812;15608;25064
2107308;2021;50977;1900;49077;14167;1712;10518;22680
2704906;2021;50940;933;50007;19002;1883;8485;20638
2908804;2021;50778;2336;48442;12709;2641;13156;19937
3121506;2021;50625;1668;48957;14227;2039;12613;20078
1703891;2021;50561;1026;49535;9490;1682;5849;32513
2607109;2021;50497;1591;48907;7080;1506;11102;29218
2603405;2021;50300;2728;47572;1708;1484;13612;30768
4217154;2021;50296;1577;48719;22593;1164;9619;15344
2505352;2021;50276;1713;48563;2372;1334;11061;33796
2209377;2021;50228;2581;47646;5111;4988;11454;26093
3160603;2021;50200;1480;48720;14834;1881;12066;19938
2919959;2021;50121;3160;46962;4442;2995;18489;21036
2512754;2021;50101;2310;47791;1801;1789;13711;30491
2400604;2021;50062;2269;47793;2673;2238;12956;29926
3108701;2021;50032;2179;47854;7156;1752;15078;23867
2202554;2021;50031;2335;47696;6958;3936;8919;27882
3158102;2021;49995;1422;48574;4730;1169;14119;28556
3161650;2021;49944;1606;48338;8528;3785;13495;22530
3158409;2021;49933;2018;47915;6824;2197;15400;23494
2911253;2021;49919;1767;48152;12405;2150;11464;22134
3127370;2021;49908;2891;47017;6545;1380;17413;21679
3159100;2021;49866;1801;48065;7191;2226;14807;23840
4317251;2021;49850;2609;47241;19685;3582;9796;14178
2807006;2021;49842;2775;47068;6434;2883;9728;28023
2413557;2021;49787;2457;47330;2102;3051;12536;29641
2501534;2021;49784;2470;47314;1613;1361;13354;30986
3166105;2021;49778;1802;47976;12440;4417;10447;20672
3163003;2021;49560;1962;47598;3256;3979;15208;25155
1720259;2021;49467;1507;47960;13227;1306;7023;26404
2209856;2021;49321;2282;47040;7421;2167;10134;27317
4302055;2021;49313;1471;47842;19516;2756;8674;16896
3118106;2021;49300;2093;47208;5423;1372;15030;25383
3153202;2021;49095;2309;46786;12286;2008;10273;22219
3168051;2021;49070;1552;47518;13214;1818;11650;20836
4305934;2021;49059;1934;47125;23451;3094;7208;13372
3157377;2021;49009;2633;46376;4874;1058;15795;24649
2510303;2021;48983;2044;46939;2745;3357;10401;30436
3127057;2021;48953;1188;47765;7919;831;12566;26449
2201002;2021;48922;2277;46645;4354;2198;11474;28619
5214705;2021;48876;2419;46457;15226;1361;11024;18846
5200159;2021;48793;2164;46629;11914;3545;12206;18964
2207751;2021;48758;1870;46888;10787;1926;8820;25355
3125507;2021;48754;2240;46514;8621;2885;14041;20968
2508554;2021;48651;2274;46377;5157;1791;12519;26910
3536570;2021;48637;3026;45610;13961;1865;11916;17867
2205599;2021;48595;1781;46814;10667;1728;7814;26605
2501351;2021;48498;2435;46062;2899;6104;11120;25940
4215695;2021;48477;2087;46390;16312;4128;12060;13890
1701051;2021;48276;1328;46949;10234;1661;6296;28758
2200277;2021;48184;2282;45901;7212;1890;11232;25567
2402907;2021;48167;1468;46700;2481;1156;9922;33141
2203800;2021;48120;2021;46099;6156;3312;9986;26645
1719004;2021;48098;1681;46417;12489;2017;6807;25104
2509602;2021;48074;1414;46660;2846;2164;10281;31369
2805000;2021;48012;2214;45798;12029;1761;8043;23965
2111953;2021;48010;1969;46041;10131;1986;10088;23836
2407252;2021;48004;2309;45695;2225;968;13169;29333
2206753;2021;47885;1678;46207;6256;1717;8383;29851
2201804;2021;47772;2034;45737;8242;2304;9980;25210
1709807;2021;47772;891;46880;20271;1536;4796;20278
3101300;2021;47717;2066;45651;12808;2785;12150;17908
3109253;2021;47558;1417;46142;10169;2489;11360;22123
2408409;2021;47533;1897;45636;3285;5355;10288;26708
5107156;2021;47466;2542;44925;13911;992;7768;22253
2210391;2021;47464;4344;43119;3463;14791;6410;18456
3166956;2021;47456;1295;46161;6297;1644;9536;28684
3158607;2021;47378;1837;45542;4367;1569;15187;24418
2200103;2021;47283;2191;45092;7406;3186;9091;25409
3548302;2021;47273;1320;45953;6471;3327;17749;18407
3115904;2021;47151;1796;45355;5966;2795;15890;20705
3150000;2021;47101;1302;45800;6929;980;14065;23827
3127073;2021;47086;1515;45571;3577;1957;11421;28616
1718006;2021;47043;1765;45277;11067;1993;6966;25251
3543238;2021;47001;1572;45429;13531;2080;12822;16997
2202711;2021;46961;2083;44879;2861;1597;10841;29579
2201556;2021;46876;2276;44600;10240;1591;9602;23167
3553658;2021;46862;2585;44277;7715;1851;14487;20224
3142502;2021;46811;1193;45618;7521;12955;10035;15107
3142254;2021;46808;1430;45378;3916;1215;12230;28017
2512077;2021;46792;1627;45165;4511;1733;10203;28718
2203750;2021;46774;2436;44338;6161;1237;7508;29431
2204105;2021;46763;1818;44945;6809;2140;9761;26236
2210623;2021;46712;1666;45047;13082;1268;6400;24297
2203420;2021;46532;1970;44562;6485;2217;10784;25076
3555901;2021;46392;1329;45063;15392;1861;12626;15184
3532843;2021;46305;1359;44945;16904;2219;11891;13932
2208858;2021;46279;1832;44447;10142;1704;6480;26121
2205458;2021;46226;1658;44567;4519;1595;8234;30220
2409209;2021;46129;1529;44600;2108;1796;15810;24886
2706208;2021;45911;811;45099;3894;1303;8817;31086
2909505;2021;45909;2107;43802;5428;2813;11537;24025
2109056;2021;45867;1766;44101;8348;1650;9030;25073
2401503;2021;45865;1554;44311;1593;1790;10446;30482
3125804;2021;45856;1958;43898;6668;1667;13786;21777
2414456;2021;45831;1783;44048;4594;1789;10043;27622
2111672;2021;45779;1187;44592;5888;1175;8585;28944
3119906;2021;45638;1696;43942;6999;1742;14790;20411
2411700;2021;45624;1362;44261;3432;1741;8122;30966
3503158;2021;45568;2377;43191;2769;1888;17210;21325
2209153;2021;45472;1822;43650;9834;2250;8149;23416
2210359;2021;45315;1536;43779;5280;1797;7999;28703
3166402;2021;45232;2817;42415;10424;3215;13827;14948
4315073;2021;45211;1350;43861;22095;895;7466;13405
3556958;2021;45179;2905;42274;7651;1931;18826;13866
2204550;2021;45099;2117;42982;5822;1825;6910;28425
3166501;2021;45066;1281;43785;5921;1455;10387;26022
2505808;2021;45025;1880;43146;6334;1792;10763;24257
5206701;2021;44977;2796;42181;9056;1459;13270;18396
3554755;2021;44920;2368;42551;9227;4963;12380;15982
2404002;2021;44912;2703;42209;2009;2284;13145;24772
3161601;2021;44821;1583;43238;6327;1060;13323;22529
2204006;2021;44797;1956;42841;3905;2151;9347;27438
3160207;2021;44707;1312;43395;7811;1176;11324;23084
3162658;2021;44646;1259;43387;7957;892;9455;25083
2211357;2021;44540;1393;43147;6273;1507;7443;27923
2415008;2021;44404;2055;42349;5807;1976;9616;24950
1711803;2021;44395;1417;42978;15719;1026;6187;20047
2207306;2021;44249;2646;41603;5907;2263;11398;22036
